"part_id","sday_id","day","month","year","dayofweek"
3731,20060330,30,3,2006,4
3732,20060330,30,3,2006,4
3733,20060328,28,3,2006,2
3734,20060328,28,3,2006,2
3735,20060328,28,3,2006,2
3736,20060330,30,3,2006,4
3737,20060328,28,3,2006,2
3738,20060328,28,3,2006,2
3739,20060401,1,4,2006,6
3740,20060401,1,4,2006,6
3741,20060401,1,4,2006,6
3742,20060329,29,3,2006,3
3743,20060329,29,3,2006,3
3744,20060329,29,3,2006,3
3745,20060330,30,3,2006,4
3746,20060330,30,3,2006,4
3747,20060330,30,3,2006,4
3748,20060330,30,3,2006,4
3749,20060330,30,3,2006,4
3750,20060331,31,3,2006,5
3751,20060331,31,3,2006,5
3752,20060330,30,3,2006,4
3753,20060402,2,4,2006,0
3754,20060329,29,3,2006,3
3755,20060329,29,3,2006,3
3756,20060329,29,3,2006,3
3757,20060329,29,3,2006,3
3758,20060329,29,3,2006,3
3759,20060330,30,3,2006,4
3760,20060330,30,3,2006,4
3761,20060331,31,3,2006,5
3762,20060331,31,3,2006,5
3763,20060331,31,3,2006,5
3764,20060331,31,3,2006,5
3765,20060331,31,3,2006,5
3766,20060403,3,4,2006,1
3767,20060331,31,3,2006,5
3768,20060331,31,3,2006,5
3769,20060401,1,4,2006,6
3770,20060327,27,3,2006,1
3771,20060327,27,3,2006,1
3772,20060327,27,3,2006,1
3773,20060327,27,3,2006,1
3774,20060327,27,3,2006,1
3775,20060327,27,3,2006,1
3776,20060327,27,3,2006,1
3777,20060328,28,3,2006,2
3778,20060328,28,3,2006,2
3779,20060328,28,3,2006,2
3780,20060328,28,3,2006,2
3781,20060328,28,3,2006,2
3782,20060329,29,3,2006,3
3783,20060328,28,3,2006,2
3784,20060328,28,3,2006,2
3785,20060328,28,3,2006,2
3786,20060328,28,3,2006,2
3787,20060328,28,3,2006,2
3788,20060328,28,3,2006,2
3789,20060329,29,3,2006,3
3790,20060329,29,3,2006,3
3791,20060330,30,3,2006,4
3792,20060329,29,3,2006,3
3793,20060329,29,3,2006,3
3794,20060330,30,3,2006,4
3795,20060330,30,3,2006,4
3796,20060331,31,3,2006,5
3797,20060331,31,3,2006,5
3798,20060330,30,3,2006,4
3799,20060331,31,3,2006,5
3800,20060331,31,3,2006,5
3801,20060330,30,3,2006,4
3802,20060330,30,3,2006,4
3803,20060327,27,3,2006,1
3804,20060327,27,3,2006,1
3805,20060327,27,3,2006,1
3806,20060327,27,3,2006,1
3807,20060324,24,3,2006,5
3808,20060329,29,3,2006,3
3809,20060328,28,3,2006,2
3810,20060328,28,3,2006,2
3811,20060328,28,3,2006,2
3812,20060328,28,3,2006,2
3813,20060331,31,3,2006,5
3814,20060331,31,3,2006,5
3815,20060331,31,3,2006,5
3816,20060331,31,3,2006,5
3817,20060331,31,3,2006,5
3818,20060330,30,3,2006,4
3819,20060330,30,3,2006,4
3820,20060331,31,3,2006,5
3821,20060331,31,3,2006,5
3822,20060401,1,4,2006,6
3823,20060401,1,4,2006,6
3824,20060401,1,4,2006,6
3825,20060401,1,4,2006,6
3826,20060401,1,4,2006,6
3827,20060401,1,4,2006,6
3828,20060401,1,4,2006,6
3829,20060401,1,4,2006,6
3830,20060401,1,4,2006,6
3831,20060401,1,4,2006,6
3832,20060401,1,4,2006,6
3833,20060401,1,4,2006,6
3834,20060401,1,4,2006,6
3835,20060401,1,4,2006,6
3836,20060402,2,4,2006,0
3837,20060402,2,4,2006,0
3838,20060402,2,4,2006,0
3839,20060329,29,3,2006,3
3840,20060319,19,3,2006,0
3841,20060319,19,3,2006,0
3842,20060331,31,3,2006,5
3843,20060330,30,3,2006,4
3844,20060331,31,3,2006,5
3845,20060402,2,4,2006,0
3846,20060302,2,3,2006,4
3847,20060402,2,4,2006,0
3848,20060402,2,4,2006,0
3849,20060402,2,4,2006,0
3850,20060302,2,3,2006,4
3851,20060302,2,3,2006,4
3852,20060401,1,4,2006,6
3853,20060327,27,3,2006,1
3854,20060328,28,3,2006,2
3855,20060328,28,3,2006,2
3856,20060328,28,3,2006,2
3857,20060331,31,3,2006,5
3858,20060327,27,3,2006,1
3859,20060330,30,3,2006,4
3860,20060331,31,3,2006,5
3861,20060331,31,3,2006,5
3862,20060331,31,3,2006,5
3863,20060331,31,3,2006,2
3864,20060331,31,3,2006,5
3865,20060401,1,4,2006,6
3866,20060401,1,4,2006,6
3867,20060402,2,4,2006,0
3868,20060402,2,4,2006,0
3869,20060402,2,4,2006,0
3870,20060327,27,3,2006,1
3871,20060327,27,3,2006,1
3872,20060328,28,3,2006,2
3873,20060327,27,3,2006,1
3874,20060328,28,3,2006,2
3875,20060328,28,3,2006,2
3876,20060329,29,3,2006,3
3877,20060329,29,3,2006,3
3878,20060329,29,3,2006,3
3879,20060329,29,3,2006,3
3880,20060329,29,3,2006,3
3881,20060328,28,3,2006,2
3882,20060329,29,3,2006,3
3883,20060329,29,3,2006,3
3884,20060329,29,3,2006,3
3885,20060327,27,3,2006,1
3886,20060327,27,3,2006,1
3887,20060327,27,3,2006,1
3888,20060327,27,3,2006,1
3889,20060328,28,3,2006,2
3890,20060328,28,3,2006,2
3891,20060401,1,4,2006,6
3892,20060401,1,4,2006,6
3893,20060401,1,4,2006,6
3894,20060330,30,3,2006,4
3895,20060330,30,3,2006,4
3896,20060330,30,3,2006,4
3897,20060330,30,3,2006,4
3898,20060331,31,3,2006,5
3899,20060331,31,3,2006,5
3900,20060331,31,3,2006,5
3901,20060327,27,3,2006,1
3902,20060328,28,3,2006,2
3903,20060329,29,3,2006,3
3904,20060327,27,3,2006,1
3905,20060327,27,3,2006,1
3906,20060328,28,3,2006,2
3907,20060327,27,3,2006,1
3908,20060328,28,3,2006,2
3909,20060330,30,3,2006,4
3910,20060329,29,3,2006,3
3911,20060329,29,3,2006,3
3912,20060329,29,3,2006,3
3913,20060331,31,3,2006,5
3914,20060330,30,3,2006,4
3915,20060402,2,4,2006,0
3916,20060402,2,4,2006,0
3917,20060401,1,4,2006,6
3918,20060401,1,4,2006,6
3919,20060327,27,3,2006,1
3920,20060329,29,3,2006,3
3921,20060327,27,3,2006,1
3922,20060329,29,3,2006,3
3923,20060330,30,3,2006,4
3924,20060401,1,4,2006,6
3925,20060331,31,3,2006,5
3926,20060401,1,4,2006,6
3927,20060401,1,4,2006,6
3928,20060402,2,4,2006,0
3929,20060328,28,3,2006,2
3930,20060328,28,3,2006,2
3931,20060329,29,3,2006,3
3932,20060331,31,3,2006,5
3933,20060329,29,3,2006,3
3934,20060327,27,3,2006,1
3935,20060329,29,3,2006,3
3936,20060330,30,3,2006,4
3937,20060402,2,4,2006,0
3938,20060402,2,4,2006,0
3939,20060402,2,4,2006,0
3940,20060328,28,3,2006,2
3941,20060328,28,3,2006,2
3942,20060328,28,3,2006,2
3943,20060330,30,3,2006,4
3944,20060329,29,3,2006,3
3945,20060329,29,3,2006,3
3946,20060330,30,3,2006,4
3947,20060330,30,3,2006,4
3948,20060330,30,3,2006,4
3949,20060330,30,3,2006,4
3950,20060330,30,3,2006,4
3951,20060330,30,3,2006,4
3952,20060331,31,3,2006,5
3953,20060331,31,3,2006,5
3954,20060331,31,3,2006,5
3955,20060331,31,3,2006,5
3956,20060401,1,4,2006,6
3957,20060401,1,4,2006,6
3958,20060402,2,4,2006,0
3959,20060402,2,4,2006,0
3960,20060402,2,4,2006,0
3961,20060327,27,3,2006,1
3962,20060327,27,3,2006,1
3963,20060328,28,3,2006,2
3964,20060328,28,3,2006,2
3965,20060329,29,3,2006,3
3966,20060330,30,3,2006,4
3967,20060330,30,3,2006,4
3968,20060401,1,4,2006,6
3969,20060401,1,4,2006,6
3970,20060402,2,4,2006,0
3971,20060327,27,3,2006,1
3972,20060328,28,3,2006,2
3973,20060328,28,3,2006,2
3974,20060329,29,3,2006,3
3975,20060329,29,3,2006,3
3976,20060330,30,3,2006,4
3977,20060330,30,3,2006,4
3978,20060331,31,3,2006,5
3979,20060401,1,4,2006,6
3980,20060401,1,4,2006,6
3981,20060402,2,4,2006,0
3982,20060328,28,3,2006,2
3983,20060329,29,3,2006,3
3984,20060329,29,3,2006,3
3985,20060330,30,3,2006,4
3986,20060331,31,3,2006,5
3987,20060331,31,3,2006,5
3988,20060402,2,4,2006,0
3989,20060402,2,4,2006,0
3990,20060401,1,4,2006,6
3991,20060331,31,3,2006,5
3992,20060327,27,3,2006,1
3993,20060327,27,3,2006,1
3994,20060327,27,3,2006,1
3995,20060327,27,3,2006,1
3996,20060328,28,3,2006,2
3997,20060328,28,3,2006,2
3998,20060329,29,3,2006,3
3999,20060329,29,3,2006,3
4000,20060402,2,4,2006,0
4001,20060402,2,4,2006,0
4002,20060402,2,4,2006,0
4003,20060330,30,3,2006,4
4004,20060330,30,3,2006,4
4005,20060331,31,3,2006,5
4006,20060331,31,3,2006,5
4007,20060331,31,3,2006,5
4008,20060401,1,4,2006,6
4009,20060401,1,4,2006,6
4010,20060401,1,4,2006,6
4011,20060331,31,3,2006,5
4012,20060327,27,3,2006,1
4013,20060327,27,3,2006,1
4014,20060328,28,3,2006,2
4015,20060330,30,3,2006,4
4016,20060331,31,3,2006,5
4017,20060401,1,4,2006,6
4018,20060402,2,4,2006,0
4019,20060402,2,4,2006,0
4020,20060328,28,3,2006,2
4021,20060328,28,3,2006,2
4022,20060329,29,3,2006,3
4023,20060329,29,3,2006,3
4024,20060329,29,3,2006,3
4025,20060330,30,3,2006,4
4026,20060330,30,3,2006,4
4027,20060331,31,3,2006,5
4028,20060331,31,3,2006,5
4029,20060331,31,3,2006,5
4030,20060330,30,3,2006,4
4031,20060327,27,3,2006,1
4032,20060327,27,3,2006,1
4033,20060327,27,3,2006,1
4034,20060328,28,3,2006,2
4035,20060328,28,3,2006,2
4036,20060329,29,3,2006,3
4037,20060330,30,3,2006,4
4038,20060330,30,3,2006,4
4039,20060331,31,3,2006,5
4040,20060402,2,4,2006,0
4041,20060402,2,4,2006,0
4042,20060327,27,3,2006,1
4043,20060327,27,3,2006,1
4044,20060328,28,3,2006,2
4045,20060328,28,3,2006,2
4046,20060329,29,3,2006,3
4047,20060329,29,3,2006,3
4048,20060330,30,3,2006,4
4049,20060330,30,3,2006,4
4050,20060331,31,3,2006,5
4051,20060401,1,4,2006,6
4052,20060401,1,4,2006,6
4053,20060401,1,4,2006,6
4054,20060402,2,4,2006,0
4055,20060402,2,4,2006,0
4056,20060402,2,4,2006,0
4057,20060401,1,4,2006,6
4058,20060330,30,3,2006,4
4059,20060331,31,3,2006,5
4060,20060327,27,3,2006,1
4061,20060402,2,4,2006,0
4062,20060327,27,3,2006,1
4063,20060324,24,3,2006,5
4064,20060327,27,3,2006,1
4065,20060329,29,3,2006,3
4066,20060329,29,3,2006,3
4067,20060331,31,3,2006,5
4068,20060402,2,4,2006,0
4069,20060402,2,4,2006,0
4070,20060402,2,4,2006,0
4071,20060402,2,4,2006,0
4072,20060328,28,3,2006,2
4073,20060330,30,3,2006,4
4074,20060330,30,3,2006,4
4075,20060330,30,3,2006,4
4076,20060330,30,3,2006,4
4077,20060401,1,4,2006,6
4078,20060401,1,4,2006,6
4079,20060401,1,4,2006,6
4080,20060401,1,4,2006,6
4081,20060401,1,4,2006,6
4082,20060401,1,4,2006,6
4083,20060401,1,4,2006,6
4084,20060402,2,4,2006,0
4085,20060329,29,3,2006,3
4086,20060329,29,3,2006,3
4087,20060329,29,3,2006,3
4088,20060327,27,3,2006,1
4089,20060327,27,3,2006,1
4090,20060327,27,3,2006,1
4091,20060327,27,3,2006,1
4092,20060327,27,3,2006,1
4093,20060328,28,3,2006,2
4094,20060328,28,3,2006,2
4095,20060328,28,3,2006,2
4096,20060328,28,3,2006,2
4097,20060329,29,3,2006,3
4098,20060329,29,3,2006,3
4099,20060329,29,3,2006,3
4100,20060330,30,3,2006,4
4101,20060330,30,3,2006,4
4102,20060330,30,3,2006,4
4103,20060330,30,3,2006,4
4104,20060330,30,3,2006,4
4105,20060331,31,3,2006,5
4106,20060331,31,3,2006,5
4107,20060331,31,3,2006,5
4108,20060329,29,3,2006,3
4109,20060331,31,3,2006,5
4110,20060331,31,3,2006,5
4111,20060330,30,3,2006,4
4112,20060330,30,3,2006,4
4113,20060327,27,3,2006,1
4114,NA,NA,NA,2006,NA
4115,20060327,27,3,2006,1
4116,20060331,31,3,2006,5
4117,20060331,31,3,2006,5
4118,20060327,27,3,2006,1
4119,20060328,28,3,2006,2
4120,20060328,28,3,2006,2
4121,20060401,1,4,2006,6
4122,20060401,1,4,2006,6
4123,20060401,1,4,2006,6
4124,20060401,1,4,2006,6
4125,20060402,2,4,2006,0
4126,20060330,30,3,2006,4
4127,20060331,31,3,2006,5
4128,20060329,29,3,2006,3
4129,20060329,29,3,2006,3
4130,20060330,30,3,2006,4
4131,20060330,30,3,2006,4
4132,20060331,31,3,2006,5
4133,20060401,1,4,2006,6
4134,20060401,1,4,2006,6
4135,20060402,2,4,2006,0
4136,20060402,2,4,2006,0
4137,20060402,2,4,2006,0
4138,20060328,28,3,2006,2
4139,20060329,29,3,2006,3
4140,20060329,29,3,2006,3
4141,20060331,31,3,2006,5
4142,20060402,2,4,2006,0
4143,20060402,2,4,2006,0
4144,20060402,2,4,2006,0
4145,20060330,30,3,2006,4
4146,20060331,31,3,2006,5
4147,20060401,1,4,2006,6
4148,20060327,27,3,2006,1
4149,20060328,28,3,2006,2
4150,20060328,28,3,2006,2
4151,20060329,29,3,2006,3
4152,20060330,30,3,2006,4
4153,20060330,30,3,2006,4
4154,20060327,27,3,2006,1
4155,20060327,27,3,2006,1
4156,20060401,1,4,2006,6
4157,20060402,2,4,2006,0
4158,20060402,2,4,2006,0
4159,20060329,29,3,2006,3
4160,20060328,28,3,2006,2
4161,20060329,29,3,2006,3
4162,20060328,28,3,2006,2
4163,20060329,29,3,2006,3
4164,20060328,28,3,2006,2
4165,20060331,31,3,2006,5
4166,20060401,1,4,2006,6
4167,20060331,31,3,2006,5
4168,20060328,28,3,2006,2
4169,20060331,31,3,2006,5
4170,20060401,1,4,2006,6
4171,20060401,1,4,2006,6
4172,20060327,27,3,2006,1
4173,20060328,28,3,2006,2
4174,20060329,29,3,2006,3
4175,20060401,1,4,2006,6
4176,20060329,29,3,2006,3
4177,20060330,30,3,2006,4
4178,20060401,1,4,2006,6
4179,20060328,28,3,2006,2
4180,20060329,29,3,2006,3
4181,20060303,3,3,2006,5
4182,20060327,27,3,2006,1
4183,20060328,28,3,2006,2
4184,20060328,28,3,2006,2
4185,20060329,29,3,2006,3
4186,20060330,30,3,2006,4
4187,20060330,30,3,2006,4
4188,20060402,2,4,2006,0
4189,20060329,29,3,2006,3
4190,20060329,29,3,2006,3
4191,20060330,30,3,2006,4
4192,20060330,30,3,2006,4
4193,20060330,30,3,2006,4
4194,20060330,30,3,2006,4
4195,20060402,2,4,2006,0
4196,20060402,2,4,2006,0
4197,20060402,2,4,2006,0
4198,20060328,28,3,2006,2
4199,20060328,28,3,2006,2
4200,20060327,27,3,2006,1
4201,20060328,28,3,2006,2
4202,20060327,27,3,2006,1
4203,20060327,27,3,2006,1
4204,20060401,1,4,2006,6
4205,20060402,2,4,2006,0
4206,20060329,29,3,2006,3
4207,20060329,29,3,2006,3
4208,20060402,2,4,2006,0
4209,20060330,30,3,2006,4
4210,20060303,3,3,2006,5
4211,20060402,2,4,2006,0
4212,20060331,31,3,2006,5
4213,20060331,31,3,2006,5
4214,20060402,2,4,2006,0
4215,20060402,2,4,2006,0
4216,20060402,2,4,2006,0
4217,20060401,1,4,2006,6
4218,20060327,27,3,2006,1
4219,20060328,28,3,2006,2
4220,20060329,29,3,2006,3
4221,20060329,29,3,2006,3
4222,20060329,29,3,2006,3
4223,20060329,29,3,2006,3
4224,20060330,30,3,2006,4
4225,20060330,30,3,2006,4
4226,20060330,30,3,2006,4
4227,20060330,30,3,2006,4
4228,20060329,29,3,2006,3
4229,20060329,29,3,2006,3
4230,20060331,31,3,2006,5
4231,20060330,30,3,2006,4
4232,20060331,31,3,2006,5
4233,20060331,31,3,2006,5
4234,20060401,1,4,2006,6
4235,20060331,31,3,2006,5
4236,20060330,30,3,2006,4
4237,20060402,2,4,2006,0
4238,20060402,2,4,2006,0
4239,20060402,2,4,2006,0
4240,20060401,1,4,2006,6
4241,20060327,27,3,2006,1
4242,20060402,2,4,2006,0
4243,20060329,29,3,2006,3
4244,20060328,28,3,2006,2
4245,20060329,29,3,2006,3
4246,20060401,1,4,2006,6
4247,20060330,30,3,2006,4
4248,20060330,30,3,2006,4
4249,20060330,30,3,2006,4
4250,20060402,2,4,2006,0
4251,20060328,28,3,2006,2
4252,20060328,28,3,2006,2
4253,20060327,27,3,2006,1
4254,20060328,28,3,2006,2
4255,20060402,2,4,2006,0
4256,20060331,31,3,2006,5
4257,20060329,29,3,2006,3
4258,20060329,29,3,2006,3
4259,20060328,28,3,2006,2
4260,20060402,2,4,2006,0
4261,20060330,30,3,2006,4
4262,20060331,31,3,2006,5
4263,20060402,2,4,2006,0
4264,20060331,31,3,2006,5
4265,20060330,30,3,2006,4
4266,20060331,31,3,2006,5
4267,20060402,2,4,2006,0
4268,20060327,27,3,2006,1
4269,20060328,28,3,2006,2
4270,20060328,28,3,2006,2
4271,20060328,28,3,2006,2
4272,20060328,28,3,2006,2
4273,20060331,31,3,2006,5
4274,20060331,31,3,2006,5
4275,20060401,1,4,2006,6
4276,20060330,30,3,2006,4
4277,20060331,31,3,2006,5
4278,20060402,2,4,2006,0
4279,20060327,27,3,2006,1
4280,20060331,31,3,2006,5
4281,20060330,30,3,2006,4
4282,20060401,1,4,2006,6
4283,20060402,2,4,2006,0
4284,20060326,26,3,2006,0
4285,20060327,27,3,2006,1
4286,20060329,29,3,2006,3
4287,20060402,2,4,2006,0
4288,20060330,30,3,2006,4
4289,20060330,30,3,2006,4
4290,20060328,28,3,2006,2
4291,20060330,30,3,2006,4
4292,20060331,31,3,2006,5
4293,20060401,1,4,2006,6
4294,20060401,1,4,2006,6
4295,20060301,1,3,2006,3
4296,20060327,27,3,2006,1
4297,20060327,27,3,2006,1
4298,20060327,27,3,2006,1
4299,20060330,30,3,2006,4
4300,20060331,31,3,2006,5
4301,20060331,31,3,2006,5
4302,20060401,1,4,2006,6
4303,20060328,28,3,2006,2
4304,20060329,29,3,2006,3
4305,20060329,29,3,2006,3
4306,20060330,30,3,2006,4
4307,20060331,31,3,2006,5
4308,20060402,2,4,2006,0
4309,20060327,27,3,2006,1
4310,20060331,31,3,2006,5
4311,20060331,31,3,2006,5
4312,20060328,28,3,2006,2
4313,20060328,28,3,2006,2
4314,20060401,1,4,2006,6
4315,20060401,1,4,2006,6
4316,20060401,1,4,2006,6
4317,20060402,2,4,2006,0
4318,20060402,2,4,2006,0
4319,20060329,29,3,2006,3
4320,20060328,28,3,2006,2
4321,20060329,29,3,2006,3
4322,20060331,31,3,2006,5
4323,20060328,28,3,2006,2
4324,20060401,1,4,2006,6
4325,20060401,1,4,2006,6
4326,20060401,1,4,2006,6
4327,20060327,27,3,2006,1
4328,20060401,1,4,2006,6
4329,20060401,1,4,2006,6
4330,20060401,1,4,2006,6
4331,20060327,27,3,2006,1
4332,20060327,27,3,2006,1
4333,20060328,28,3,2006,2
4334,20060402,2,4,2006,0
4335,20060327,27,3,2006,1
4336,20060328,28,3,2006,2
4337,20060329,29,3,2006,3
4338,20060331,31,3,2006,5
4339,20060401,1,4,2006,6
4340,20060401,1,4,2006,6
4341,20060401,1,4,2006,6
4342,20060331,31,3,2006,5
4343,20060402,2,4,2006,0
4344,20060401,1,4,2006,6
4345,20060401,1,4,2006,6
4346,20060401,1,4,2006,6
4347,20060330,30,3,2006,4
4348,20060329,29,3,2006,3
4349,20060330,30,3,2006,4
4350,20060329,29,3,2006,3
4351,20060331,31,3,2006,5
4352,20060329,29,3,2006,3
4353,20060330,30,3,2006,4
4354,20060327,27,3,2006,1
4355,20060329,29,3,2006,3
4356,20060330,30,3,2006,4
4357,20060331,31,3,2006,5
4358,20060401,1,4,2006,6
4359,20060402,2,4,2006,0
4360,20060402,2,4,2006,0
4361,20060331,31,3,2006,5
4362,20060401,1,4,2006,6
4363,20060329,29,3,2006,3
4364,20060329,29,3,2006,3
4365,20060331,31,3,2006,5
4366,20060331,31,3,2006,5
4367,20060329,29,3,2006,3
4368,20060330,30,3,2006,4
4369,20060331,31,3,2006,5
4370,20060331,31,3,2006,5
4371,20060328,28,3,2006,2
4372,20060329,29,3,2006,3
4373,20060331,31,3,2006,5
4374,20060331,31,3,2006,5
4375,20060401,1,4,2006,6
4376,20060401,1,4,2006,6
4377,20060402,2,4,2006,0
4378,20060329,29,3,2006,3
4379,20060330,30,3,2006,4
4380,20060331,31,3,2006,5
4381,20060401,1,4,2006,6
4382,20060401,1,4,2006,6
4383,20060402,2,4,2006,0
4384,20060403,3,4,2006,1
4385,20060403,3,4,2006,1
4386,20060403,3,4,2006,1
4387,20060404,4,4,2006,2
4388,20060404,4,4,2006,2
4389,20060404,4,4,2006,2
4390,20060327,27,3,2006,1
4391,20060327,27,3,2006,1
4392,20060328,28,3,2006,2
4393,20060328,28,3,2006,2
4394,20060327,27,3,2006,1
4395,20060329,29,3,2006,3
4396,20060402,2,4,2006,0
4397,20060402,2,4,2006,0
4398,20060401,1,4,2006,6
4399,20060401,1,4,2006,6
4400,20060329,29,3,2006,3
4401,20060402,2,4,2006,0
4402,20060402,2,4,2006,0
4403,20060331,31,3,2006,5
4404,20060331,31,3,2006,5
4405,20060402,2,4,2006,0
4406,20060401,1,4,2006,6
4407,20060327,27,3,2006,1
4408,20060327,27,3,2006,1
4409,20060328,28,3,2006,2
4410,20060328,28,3,2006,2
4411,20060329,29,3,2006,3
4412,20060329,29,3,2006,3
4413,20060330,30,3,2006,4
4414,20060329,29,3,2006,3
4415,20060329,29,3,2006,3
4416,20060330,30,3,2006,4
4417,20060330,30,3,2006,4
4418,20060331,31,3,2006,5
4419,20060401,1,4,2006,6
4420,20060402,2,4,2006,0
4421,20060402,2,4,2006,0
4422,20060330,30,3,2006,4
4423,20060329,29,3,2006,3
4424,20060402,2,4,2006,0
4425,20060402,2,4,2006,0
4426,20060328,28,3,2006,2
4427,20060401,1,4,2006,6
4428,20060327,27,3,2006,1
4429,20060330,30,3,2006,4
4430,20060330,30,3,2006,4
4431,20060331,31,3,2006,5
4432,20060402,2,4,2006,0
4433,20060330,30,3,2006,4
4434,20060401,1,4,2006,6
4435,20060401,1,4,2006,6
4436,20060401,1,4,2006,6
4437,20060401,1,4,2006,6
4438,20060327,27,3,2006,1
4439,20060328,28,3,2006,2
4440,20060402,2,4,2006,0
4441,20060329,29,3,2006,3
4442,20060402,2,4,2006,0
4443,20060401,1,4,2006,6
4444,20060327,27,3,2006,1
4445,20060327,27,3,2006,1
4446,20060327,27,3,2006,1
4447,20060327,27,3,2006,1
4448,20060328,28,3,2006,2
4449,20060401,1,4,2006,6
4450,20060401,1,4,2006,6
4451,20060401,1,4,2006,6
4452,20060331,31,3,2006,5
4453,20060328,28,3,2006,2
4454,20060329,29,3,2006,3
4455,20060327,27,3,2006,1
4456,20060329,29,3,2006,3
4457,20060401,1,4,2006,6
4458,20060402,2,4,2006,0
4459,20060329,29,3,2006,3
4460,20060330,30,3,2006,4
4461,20060327,27,3,2006,1
4462,20060402,2,4,2006,0
4463,20060330,30,3,2006,4
4464,20060331,31,3,2006,5
4465,20060401,1,4,2006,6
4466,20060401,1,4,2006,6
4467,20060329,29,3,2006,3
4468,20060330,30,3,2006,4
4469,20060328,28,3,2006,2
4470,20060328,28,3,2006,5
4471,20060328,28,3,2006,2
4472,20060329,29,3,2006,3
4473,20060331,31,3,2006,5
4474,20060327,27,3,2006,1
4475,20060329,29,3,2006,3
4476,20060329,29,3,2006,3
4477,20060328,28,3,2006,2
4478,20060331,31,3,2006,5
4479,20060327,27,3,2006,1
4480,20060402,2,4,2006,0
4481,20060328,28,3,2006,2
4482,20060329,29,3,2006,3
4483,20060331,31,3,2006,5
4484,20060402,2,4,2006,0
4485,20060401,1,4,2006,6
4486,20060328,28,3,2006,2
4487,20060329,29,3,2006,3
4488,20060329,29,3,2006,3
4489,20060330,30,3,2006,4
4490,20060331,31,3,2006,5
4491,20060327,27,3,2006,1
4492,20060329,29,3,2006,3
4493,20060328,28,3,2006,2
4494,20060402,2,4,2006,0
4495,20060329,29,3,2006,3
4496,20060330,30,3,2006,4
4497,20060330,30,3,2006,4
4498,20060327,27,3,2006,1
4499,20060328,28,3,2006,2
4500,20060328,28,3,2006,2
4501,20060328,28,3,2006,2
4502,20060401,1,4,2006,6
4503,20060401,1,4,2006,6
4504,20060402,2,4,2006,0
4505,20060402,2,4,2006,0
4506,20060327,27,3,2006,1
4507,20060328,28,3,2006,2
4508,20060330,30,3,2006,4
4509,20060328,28,3,2006,2
4510,20060331,31,3,2006,5
4511,20060401,1,4,2006,6
4512,20060327,27,3,2006,1
4513,20060328,28,3,2006,2
4514,20060329,29,3,2006,3
4515,20060330,30,3,2006,4
4516,20060331,31,3,2006,5
4517,20060420,20,4,2006,4
4518,20060420,20,4,2006,4
4519,20060420,20,4,2006,4
4520,20060422,22,4,2006,6
4521,20060422,22,4,2006,6
4522,20060422,22,4,2006,6
4523,20060422,22,4,2006,6
4524,20060422,22,4,2006,6
4525,20060421,21,4,2006,5
4526,20060421,21,4,2006,5
4527,20060421,21,4,2006,5
4528,20060423,23,4,2006,0
4529,20060423,23,4,2006,0
4530,20060423,23,4,2006,0
4531,20060425,25,4,2006,2
4532,20060424,24,4,2006,1
4533,20060424,24,4,2006,1
4534,20060424,24,4,2006,1
4535,20060424,24,4,2006,1
4536,20060424,24,4,2006,1
4537,20060421,21,4,2006,5
4538,20060421,21,4,2006,5
4539,20060422,22,4,2006,6
4540,20060422,22,4,2006,6
4541,20060422,22,4,2006,6
4542,20060422,22,4,2006,6
4543,20060423,23,4,2006,0
4544,20060423,23,4,2006,0
4545,20060421,21,4,2006,5
4546,20060421,21,4,2006,5
4547,20060421,21,4,2006,5
4548,20060421,21,4,2006,5
4549,20060421,21,4,2006,5
4550,20060424,24,4,2006,1
4551,20060424,24,4,2006,1
4552,20060425,25,4,2006,2
4553,20060422,22,4,2006,6
4554,20060429,29,4,2006,6
4555,20060427,27,4,2006,4
4556,20060427,27,4,2006,4
4557,NA,NA,NA,2006,NA
4558,NA,NA,NA,2006,NA
4559,20060425,25,4,2006,2
4560,20060425,25,4,2006,2
4561,20060425,25,4,2006,2
4562,20060425,25,4,2006,2
4563,20060427,27,4,2006,4
4564,20060427,27,4,2006,4
4565,NA,NA,NA,2006,NA
4566,NA,NA,NA,2006,NA
4567,NA,NA,NA,2006,NA
4568,20060427,27,4,2006,4
4569,20060427,27,4,2006,4
4570,20060424,24,4,2006,1
4571,20060426,26,4,2006,3
4572,20060426,26,4,2006,3
4573,20060419,19,4,2006,3
4574,20060426,26,4,2006,3
4575,20060425,25,4,2006,2
4576,20060425,25,4,2006,2
4577,20060425,25,4,2006,2
4578,20060423,23,4,2006,0
4579,20060423,23,4,2006,0
4580,20060424,24,4,2006,1
4581,20060424,24,4,2006,1
4582,20060424,24,4,2006,1
4583,20060426,26,4,2006,3
4584,20060426,26,4,2006,3
4585,20060423,23,4,2006,0
4586,20060423,23,4,2006,0
4587,20060423,23,4,2006,0
4588,20060426,26,4,2006,3
4589,20060426,26,4,2006,3
4590,20060424,24,4,2006,1
4591,20060424,24,4,2006,1
4592,20060426,26,4,2006,3
4593,20060426,26,4,2006,3
4594,20060424,24,4,2006,1
4595,20060424,24,4,2006,1
4596,20060422,22,4,2006,6
4597,20060424,24,4,2006,1
4598,20060426,26,4,2006,3
4599,20060426,26,4,2006,3
4600,20060424,24,4,2006,1
4601,20060424,24,4,2006,1
4602,20060428,28,4,2006,5
